days,Multiplication,change 1,change 2,change 3,Count Diff,Top,Classification,ID
1,9.545362355,1.025688705,0.846081508,1.017279791,1,0.301841533,0,1217
5,9.766469694,0.995468162,0.976902688,0.972285497,38,0.40483553,1,1218
3,7.76991569,0.981886693,0.825997547,1.319049663,1,0.340018193,0,1219
1,7.337826084,1.090560246,1.007692308,0.706896552,1,0.439361969,0,1220
4,7.593468554,0.966978193,1.184386617,0.742031134,1,0.402075739,0,1220
1,8.197830239,0.992573236,1.002245772,0.936441874,11,0.324411205,1,1221
1,7.452019667,0.988096048,1.018918363,0.919357074,52,0.411265849,1,1221
27,8.973535475,1.006015038,1.426934056,1.484763007,2,0.539166362,1,1222
1,7.089735539,1.026031237,1.005432596,0.871031746,4,0.36004919,1,1222
6,9.488145469,0.995184591,0.989799773,0.889615385,5,0.276194317,1,1222
6,8.866014323,0.977485929,1.053036437,1.008090615,7,0.28941133,1,1222
1,7.706333632,0.993256912,0.961538462,0.90975071,7,0.335083266,1,1223
2,7.744370455,0.9979564,0.997734516,0.955655022,2,0.224545097,1,1224
1,7.264081024,0.968684247,0.990632022,0.977027849,2,0.379076043,1,1225
8,8.580625436,0.982604112,1.228431373,0.930315858,8,0.422129912,1,1225
1,7.112382318,1.078860192,0.874539386,1.202181261,1,0.467571594,0,1226
8,8.375447222,1.013282044,0.996434139,0.856591118,2,0.232369185,1,1227
9,7.856793262,1.093437168,0.856027527,0.905253941,1,0.405680755,0,1228
1,7.004350983,1.080432133,0.903427467,1.108784738,1,0.332824353,0,1228
2,8.272306224,1.025986526,1.11187756,0.856469027,2,0.310754412,1,1228
11,8.350340698,1.023076963,0.60351457,0.833070893,1,0.663804058,0,1229
13,8.773186687,1.021383648,1.098053353,0.851301101,1,0.615384909,0,1229
3,7.56114616,0.989139176,0.907441295,1.181314149,2,0.360395195,1,1230
1,7.341610516,1.012605042,1.000635508,0.98938658,2,1.052126158,1,1230
1,7.264018892,1.010127048,1.004606597,0.976026761,1,0.416771517,0,1230
1,7.012605054,1.006445644,1.113355359,1.053486297,1,0.586679698,0,1231
4,8.484234106,0.975838741,1.005503034,0.983016695,3,0.46603653,1,1231
1,7.350732739,0.979319449,0.961837558,0.915278995,2,0.310727284,1,1231
2,9.261042883,0.94347938,1.068421089,1.235122959,3,0.366776185,1,1232
4,7.797054306,1.0014171,0.908695652,0.796862097,3,0.39462008,1,1232
1,7.071559155,0.978390805,1.03031695,0.874056604,36,0.462032656,1,1232
5,8.742047644,1.000683527,1.022148645,1.009090909,28,0.697533487,1,1233
3,8.667292791,1.009407784,1.04428392,0.969715794,33,0.613477489,1,1233
6,8.650565346,0.948275854,0.728287789,1.113491548,1,0.427489798,0,1234
1,7.056156128,1.038878783,0.993572025,1.677449931,1,0.401385697,0,1234
4,8.801931516,0.972283005,0.966666667,1.095411505,2,0.324106523,1,1234
1,7.023543745,0.996138996,1.049092132,1.048056537,3,0.385625582,1,1234
3,7.872828997,1.039332539,1.02962963,0.975414874,1,0.346853508,0,1234
1,8.762135704,1.028678304,0.929936306,0.868692661,7,0.425745635,1,1234
4,7.828516116,0.968641115,1.06779661,0.847318109,1,0.866397358,0,1234
4,7.967632563,0.996906419,0.928732188,1.108047675,4,0.806707424,1,1235
10,8.489452559,0.993034056,0.966789668,1.132801161,6,0.971399332,1,1235
2,8.062913416,0.965463108,1.106158557,1.097594036,3,0.36063361,1,1236
7,8.271293058,1.023738872,1.01464919,0.722177092,2,0.46118517,1,1237
1,8.88105225,0.778169051,0.82795698,0.777264991,1,0.994398719,0,1238
1,7.333898057,0.992700737,0.982332172,1.5159854,2,0.425606533,1,1238
1,7.765612368,1.05078125,0.984615385,1.003816794,2,0.594628243,1,1238
1,7.326610969,0.957579468,0.998199261,0.990838445,1,0.381977491,0,1239
4,8.022402353,1.000922651,1.041054792,0.946302251,12,0.362998198,1,1239
2,7.928448031,0.972417756,0.994848727,1.007106599,3,0.44000641,1,1239
14,9.187297346,0.968309888,0.755805752,0.957505149,1,0.568064565,0,1240
1,7.20519751,0.992462312,0.983036472,1.016267123,7,0.516217891,1,1240
1,7.125547217,0.980063796,1.008143322,1.006477733,8,0.42981294,1,1241
16,8.713624263,1.055371679,0.886386532,1.119312389,1,0.462779002,0,1242
1,7.04929141,0.993205575,0.998607969,0.945593603,2,0.233119267,1,1242
6,8.520332968,0.931620988,0.844009432,1.164079764,1,0.457624322,0,1243
2,9.147864994,1.001239926,0.993544601,0.863423185,3,0.705245333,1,1243
2,7.085862284,1.039911886,0.981821633,1.085382878,4,0.647806256,1,1244
1,7.639056142,0.919931271,1.030144457,1.091055015,2,0.440267491,1,1244
1,8.206791941,0.929307806,0.993865031,0.80554213,5,0.358418591,1,1245
1,8.26406187,0.998093877,0.961726954,0.931255729,21,0.284147567,1,1246
2,9.291510797,0.999740597,0.980392157,0.928309785,7,0.638203402,1,1247
4,7.991871236,0.997730711,1.021452572,1.016613924,22,0.447844911,1,1247
12,8.239905424,1.018348624,0.883453262,0.87159529,1,0.376059367,0,1248
4,8.033394969,1.053244592,0.813324538,0.819066148,4,0.439518246,1,1248
6,8.332402949,1.001953125,1.101995565,1.070300158,1,0.473532086,0,1248
1,7.028699345,1.092692828,0.9488117,0.922526042,1,0.536491767,0,1248
3,7.643884445,0.997405486,0.897674419,1.052090473,1,0.652994377,0,1248
1,7.248315612,1.015957447,0.982102908,1.138610182,2,0.822148048,1,1248
1,8.111220796,0.992279746,0.950144509,0.974222896,2,1.11643002,1,1249
13,8.33691701,0.968888889,1.597938097,0.982394382,1,0.364557203,0,1250
1,7.070380059,0.960839599,0.906792676,0.77328195,1,0.638323425,0,1251
4,8.446499942,1.114366197,0.980011105,0.87520436,4,0.39412643,1,1252
4,8.148750366,0.976648352,1.127245509,1.010616785,2,0.374837708,1,1252
9,8.936789501,0.91068917,1.184112536,0.849812265,1,0.319876946,0,1252
1,7.284874718,1.005980861,0.954545455,1.021468927,2,0.55562984,1,1253
5,8.411380271,1.010282272,0.859980092,1.167977595,1,0.313237867,0,1254
4,8.638144664,1.048740714,1.168558578,1.051709027,2,0.281164835,1,1254
10,8.005981502,1.017349063,0.94881378,0.8815427,1,0.335990041,0,1254
1,7.294749372,0.959852794,1.038427948,1.040143369,7,0.399697473,1,1254
5,8.441193931,0.987782072,1.170119462,0.866376071,2,0.36406641,1,1254
3,8.553580914,1.027950239,0.821501081,1.376470549,1,0.895565562,0,1255
3,7.521413932,0.968550107,1.061035422,0.951461666,1,0.439752146,0,1255
1,7.25465943,1.021153418,1.042562158,0.738178634,1,0.430004814,0,1255
7,8.847498504,0.976416373,1.24807241,0.806291391,1,0.348944964,0,1256
4,8.164973313,0.938896489,1.110171663,0.890973631,1,0.315102027,0,1256
8,8.028441213,1.03245283,0.938047022,0.762482663,2,0.337589942,1,1257
1,7.79342404,0.957110033,0.994341564,0.939401753,2,0.395275953,1,1257
2,8.109813451,1.018234443,0.930732484,0.933315551,1,0.444835116,0,1257
5,7.678671606,1.003159079,1.018961108,0.858245257,6,0.658188693,1,1258
7,8.679714481,1.056130232,0.871674797,1.411626757,1,0.461030593,0,1259
1,8.01580324,1.047134779,0.955296443,0.824235222,6,0.71743513,1,1259
2,8.554300303,0.979457603,0.901964966,0.863873547,8,0.232604887,1,1259
3,7.918198195,1.001806957,1.036363636,0.868010053,15,0.983181751,1,1260
3,7.805473115,0.94727955,1.031637966,0.940408201,1,0.971664356,0,1261
1,7.294836482,1.071917808,0.963207716,1.013271987,10,0.84111753,1,1261
1,7.157740922,1.092115481,1.040457348,1.084758957,1,0.306925244,0,1262
5,8.055784875,1.001190949,1.002004008,0.858524788,2,0.622807981,1,1263
2,7.582798207,0.963031423,1.015625,0.929421094,2,0.625687632,1,1263
5,9.596526075,0.987538941,0.975619048,0.987145558,3,0.282726656,1,1263
1,7.476169978,1.001538856,0.997874037,0.825743639,1,0.583991502,0,1264
1,8.379287312,1.044946739,0.95675,0.793341858,1,0.455862839,0,1264
1,7.746347648,0.957641951,0.995759102,1.194952116,1,0.3972914,0,1265
1,7.653929516,1,0.934472934,0.87899036,2,0.322022252,1,1265
1,7.418176049,0.979184014,0.990755645,1.21488794,1,0.488192249,0,1266
3,8.112266895,0.911569154,0.747663565,1.204931956,1,0.315530125,0,1266
1,7.065724905,0.970370311,0.983557529,2.125461309,1,0.251954565,0,1266
4,7.276851718,0.973969553,0.88750684,2.387404728,2,0.280996995,1,1266
1,7.163383747,0.969916589,1.070110721,1.384898751,1,0.429429518,0,1266
1,8.108891787,1.065625,0.9496997,0.824104225,1,0.439814474,0,1266
1,7.184602961,1.003742515,0.945147679,0.878299087,2,0.466772869,1,1266
1,7.072916632,0.935643564,0.972243639,1.010260458,5,0.395726244,1,1266
2,7.398744719,0.977842863,1.015042427,0.870942912,2,0.404153877,1,1267
2,7.879885439,0.994166667,1.04254745,0.870523374,1,0.358981473,0,1268
2,7.147000591,1.035753375,0.900617057,0.970559694,1,0.394329715,0,1269
5,8.902755706,0.939622642,1.131879914,1.025008819,2,0.406676065,1,1269
11,9.015317251,0.992332968,1.224965706,0.986394558,6,0.374030618,1,1270
5,7.847823234,1.00456621,1.009313155,0.985244041,8,0.518765344,1,1270
1,7.803614649,1.02729581,1.036211084,0.948178664,4,0.34584588,1,1271
1,8.555265601,0.953960005,1.003848,1.027845074,2,0.670071549,1,1272
2,7.606820609,0.981621613,0.968348199,1.070531354,2,0.63074547,1,1272
6,8.332746583,0.964814074,1.174693107,0.996876502,3,0.32293184,1,1272
3,8.443078643,1.024861371,1.009791381,0.980350317,1,0.656897869,0,1273
4,8.152094919,1.006798554,0.848468809,1.168266883,1,0.45470727,0,1273
1,7.546590933,1.014679976,0.973249192,1.3848986,1,0.385166551,0,1273
1,8.14185233,1.001540832,0.937113981,0.841530055,3,0.370624142,1,1273
2,7.363311455,1.016548463,1.086363636,1.089657488,6,0.970342497,1,1273
1,7.151070217,0.983732877,1.014945055,0.91168717,2,0.401890096,1,1273
13,9.333267508,1.002814587,0.994647926,0.876094499,3,0.576108804,1,1274
1,8.127441828,1.110593972,0.976289791,0.757092199,3,0.340134887,1,1274
1,7.368613529,0.964828897,0.942204301,0.720625846,1,0.378768878,0,1274
2,7.750265927,1.06895128,1.028816418,0.820790991,1,0.502748663,0,1274
1,7.24556236,1.000362406,0.961476824,0.881498648,3,0.403545096,1,1274
1,7.20497701,1.036253801,0.942980331,1.089085812,1,0.605153189,0,1275
2,7.636424054,1.117048293,0.830573923,1.248979624,1,0.378439578,0,1275
2,7.8405805,0.995,0.993684211,0.910509886,3,0.5061816,1,1275
4,8.272117625,1.010935601,0.921242374,1.005830904,2,0.266120093,1,1275
11,8.873499349,0.990716786,1.012638231,0.888924354,20,0.701777367,1,1276
3,8.015860403,1.001386322,1.022009118,0.935175181,11,0.553189529,1,1277
3,8.525983487,0.992428835,0.97823219,0.969615528,7,0.743549199,1,1277
10,8.931277674,0.955312828,0.998095194,2.087786228,1,0.525551804,0,1278
3,8.277888647,1.031510658,1.057281553,0.834249084,1,0.342977041,0,1278
1,7.271857984,1.021239353,0.851922298,1.10152461,1,0.583081587,0,1279
4,7.691107508,0.995840266,1.132768362,1.243042672,6,0.727861329,1,1279
2,9.170405001,0.946507677,0.960046817,0.977318202,2,0.318796147,1,1280
8,8.217102165,0.978286385,1.025137471,0.90704501,2,0.518063358,1,1280
1,8.689909364,0.973170921,1.013674021,0.895831233,2,0.503385658,1,1281
4,7.261215487,0.992923492,0.953902926,0.953027246,2,0.545444997,1,1281
3,7.817110662,1.050132611,1.114281248,1.203717973,1,0.477870872,0,1281
7,9.090462155,1.008211474,0.986042323,0.862904122,15,0.258021221,1,1281
10,8.213272315,1.054062462,1.052177559,1.080843408,1,0.850459678,0,1282
3,8.917748588,1.007346115,0.826747017,1.010435872,1,0.305208748,0,1282
1,7.193967832,0.952645185,1.004807679,1.244265071,1,0.387304384,0,1282
2,7.237825614,0.898466258,1.120967147,0.571055576,1,0.455730147,0,1283
1,7.2623233,1.055666014,0.944635526,1.087922209,1,0.403221396,0,1284
3,8.066415778,0.994273935,0.959152357,0.957766169,16,0.820110868,1,1284
6,8.224185,0.966985697,0.999015788,1.072263594,37,0.455938809,1,1285
2,7.975763797,0.937248376,0.983351235,0.816979052,1,0.299106099,0,1286
1,7.669735893,0.9875,1.04619226,0.985950828,2,0.599599631,1,1286
3,7.163380827,0.968697282,1.143888137,1.105028924,3,0.260353715,1,1287
4,8.489789803,0.937540245,0.853024911,0.586194172,3,0.439638457,1,1287
6,7.639219959,1.04072756,0.863093206,0.930288462,1,0.588926581,0,1287
1,7.732866451,1.021907718,0.953367858,1.112014712,1,0.443538475,0,1288
4,8.512925705,1.029054191,0.867257858,1.121337003,2,0.589819403,1,1288
1,7.488392472,1.018769096,0.991680247,0.998624129,21,0.297150317,1,1289
1,7.90554818,0.954020578,1.008720971,1.296456387,1,0.435817638,0,1290
3,7.615866228,1.120411449,0.97851073,1.147724727,1,0.363958978,0,1290
2,10,0.965331172,0.939092687,0.966352161,2,0.274351235,1,1291
2,8.682297514,0.958016428,0.9176825,0.88661869,3,0.413409456,1,1291
2,7.27112305,0.985120155,1.019146482,0.941233356,6,0.365671063,1,1291
1,7.014718489,0.989533582,0.970848062,1.038171242,8,0.840729227,1,1292
3,7.669681188,0.993797884,0.976198689,0.940528634,7,0.372350081,1,1293
1,7.119786868,1.011547388,1.0188525,1.120906847,78,0.499729753,1,1294
1,7.233790027,0.98738659,1.013970922,0.791995426,3,0.515363746,1,1295
9,8.421635658,0.992502054,1.066622836,0.881735555,5,0.534749195,1,1295
3,7.380723881,1.019739049,1.058781865,1.071897856,3,0.47462811,1,1296
1,7.230570848,1.022334067,0.9782941,1.024,6,0.409812643,1,1296
9,8.277219146,0.994429367,1.041752426,0.924930219,2,0.698090445,1,1296
1,7.1860347,1.076538304,0.95787907,0.948314107,1,0.772642784,0,1297
1,7.284372507,1.000496536,0.971511431,0.852695167,1,0.564301667,0,1297
5,8.231902396,0.992518703,0.993168232,0.848257677,3,0.474859466,1,1297
2,7.265426186,0.983464567,1.036159601,0.808752094,4,0.480357356,1,1297
1,8.132524575,0.915404507,0.972108346,0.836615609,2,0.306109374,1,1298
1,7.388318342,1.003891051,0.998058252,0.992206282,26,0.499355355,1,1299
8,8.088550563,1.000692361,1.08969047,0.609696367,4,0.45186345,1,1300
1,7.032643816,0.978906782,1.016590909,1.11860088,5,1.0097464,1,1300
2,7.171641483,1.016683272,0.970563674,0.90806314,4,0.594193723,1,1300
3,8.535777867,1.026257723,0.967627402,0.912194119,13,0.674347793,1,1300
1,7.368131369,0.858926332,0.922619074,2.12442395,1,0.874896236,0,1301
3,7.726437309,0.959422443,1.146044743,,1,0.586378597,0,1302
1,7.590292016,0.971163598,0.966036905,0.996484679,1,0.520584794,0,1302
1,7.537401923,0.982182202,0.997162175,1.172722088,1,0.560576598,0,1303
4,7.61445201,0.945655221,1.030435474,1.306446827,2,0.375483413,1,1303
2,7.363686226,1.008672448,1.004428799,0.890374943,3,0.398075224,1,1303
1,8.00272322,1.018235294,1.002163651,0.910749313,6,0.423420713,1,1303
2,8.301869486,0.986250887,0.989164533,1.111652803,6,0.581856555,1,1304
3,7.82102512,0.99891194,0.902341623,1.156502338,1,0.834014999,0,1304
10,8.416199016,0.99547029,0.964053139,1.05378281,9,0.658952221,1,1304
6,7.564207913,1.015405397,0.987185716,1.406974119,2,0.958119722,1,1305
1,7.291669386,1.036559155,1.023685723,1.093035392,1,0.609366475,0,1305
3,8.042106,1.040477559,1.223259192,1.306266514,1,0.647045277,0,1305
3,7.812639926,1.004762458,1.014220705,0.840668905,4,0.371108726,1,1306
1,7.20736174,0.995729857,0.997679302,0.820982751,8,0.564883872,1,1306
1,7.786994454,0.984327087,0.978277821,0.96988764,34,0.650371962,1,1306
2,9.268255968,1.018486298,0.98516129,0.910091543,31,0.343293185,1,1306
1,7.266993617,0.954129606,0.968527785,0.759849663,1,0.380521384,0,1307
3,7.315059041,0.98123474,0.970792241,1.011001594,2,0.317328627,1,1308
10,8.002836657,1.000779727,1.02036765,0.984980237,44,0.46704715,1,1309
2,7.971508127,1.068566384,0.870874101,1.326787086,1,0.288085988,0,1310
2,7.540063457,0.965026158,0.987328147,0.931013695,1,0.425418775,0,1310
3,7.96596304,0.963109609,0.943716913,0.83972973,5,0.472853433,1,1310
1,7.727220798,1.016648817,0.977573707,0.994525547,14,0.798031794,1,1310
3,7.879822812,1.073960821,0.808552535,1.194528152,1,0.501823311,0,1311
5,8.139639779,1.081561171,0.84992844,0.797280068,2,0.271532431,1,1311
1,7.38635683,1.028212423,0.978825137,0.938606319,4,0.341205629,1,1311
3,8.23168884,0.998522895,1.004488778,1.032544379,12,0.915227995,1,1312
8,7.641944971,0.959374992,0.830923729,1.133380817,1,0.650189041,0,1313
11,8.560756608,1.017487685,0.941121929,0.792367867,4,0.266816309,1,1313
1,7.116990251,0.969465649,0.980154639,1.059197154,2,0.452100737,1,1313
4,7.846129806,0.963894422,0.903225806,0.909176471,4,0.466099936,1,1313
2,7.523121316,1.011545526,0.955907852,1.041025641,18,0.435436267,1,1313
1,7.18321755,1.042662632,0.984973483,0.913401764,6,0.295945057,1,1314
7,8.67796974,1.0449069,0.939572269,0.868543239,17,0.24484155,1,1314
2,8.389665318,0.984305356,0.953923754,0.947378614,2,0.4694505,1,1315
2,8.678351329,0.997829972,1.015179272,0.92945464,7,0.442931303,1,1315
4,7.597257939,0.987429135,1.03728985,0.954714085,25,0.617901057,1,1315
1,7.997078161,0.988318228,0.979633401,0.922680412,4,0.746916982,1,1316
5,8.240599929,0.98427673,1.127071823,0.834879406,3,0.546706117,1,1316
1,7.645356034,0.942847591,1.008759139,0.933034912,1,0.468348195,0,1317
10,8.641513812,1.023831574,0.986192343,1.131111145,1,0.853053263,0,1317
10,8.352877135,1.02154195,1.715809823,2.094767924,1,0.729034347,0,1318
2,8.404210586,1.05561277,1.024338624,0.824301187,2,0.31890273,1,1318
4,8.825655412,1.001575508,0.959343835,0.985645753,6,0.606577861,1,1319
3,8.491783376,0.945148798,0.995930006,0.869411989,2,0.313165423,1,1319
9,8.515904174,0.95669527,1.055013494,0.862969393,4,0.372412106,1,1320
3,7.95582698,1.025049116,0.948645465,1.098356862,5,0.833393003,1,1320
7,8.398460124,1.001641629,1.147315901,1.295451436,13,0.781865632,1,1321
3,7.914348189,0.987010001,0.893673018,0.896368744,8,0.421079745,1,1321
1,7.108473532,0.984554993,0.984963937,1.048755813,2,0.794076582,1,1322
7,8.670844233,0.977820636,0.99542885,0.913326455,3,0.416847414,1,1322
3,8.043858497,0.969884777,0.978001833,0.901790196,12,0.743501833,1,1322
1,8.388953446,0.965065444,0.993577116,1.087441821,1,0.312773012,0,1323
5,8.509043439,0.986884368,0.998357052,0.892570902,6,0.435154926,1,1323
1,7.528526854,0.991995584,0.986194321,0.905154639,7,0.322018516,1,1323
12,9.470894232,0.980374258,1.091729323,0.947843531,2,0.391661266,1,1323
1,8.326169796,1.042978511,1.017435897,0.767857137,2,0.501266599,1,1324
1,7.600702602,0.981972428,0.993573265,0.873218149,2,0.490610511,1,1324
6,8.170847059,0.980097302,0.999112689,0.753748296,4,0.467029102,1,1324
7,8.739655551,0.977069151,1.026431718,1.033728688,2,0.354848786,1,1324
3,9.233403374,0.979232928,0.955681196,1.017657993,7,0.733158752,1,1325
1,7.426196571,1,0.946399994,1.103171706,1,0.358597122,0,1326
1,7.535764787,0.904871339,0.957833967,1.376561914,1,0.799088071,0,1326
7,8.710259627,0.970892181,0.960195649,0.860431896,3,0.522075577,1,1327
1,7.131762059,0.988010899,0.980289552,1.04805492,14,0.561633734,1,1327
6,8.170237396,0.99617737,0.993536122,0.92135771,54,0.844425344,1,1328
4,7.666804204,1.005673812,0.947762781,1.253737401,1,0.610779741,0,1329
3,7.444787401,0.984633971,1.007481297,0.986844651,19,0.696050704,1,1329
1,7.269558773,0.998025276,1.001182965,0.924368088,60,0.347929816,1,1330
2,8.308459847,0.982179349,0.949859229,0.932743887,2,0.754760872,1,1331
1,7.506627904,1.015740926,1.038809035,1.045662469,17,0.456387651,1,1331
3,7.353017652,0.979338765,0.990865236,0.986800028,1,0.423451766,0,1332
11,8.467886332,1.073913482,0.975454099,0.762194504,7,0.734269008,1,1332
5,8.131849815,0.935111111,1.131462842,0.827521368,5,0.381123484,1,1332
6,9.225116068,1.041017229,0.77024359,0.979883227,1,0.441231846,0,1333
1,7.763506201,1.028835054,0.986928117,1.063545115,2,0.371120546,1,1333
9,8.502084506,1.020491803,1.07,0.888504754,5,0.347820492,1,1333
7,8.201031318,0.979564931,0.997698882,1.08832,2,0.758464223,1,1334
2,8.037519322,1.000712758,1.003834089,0.920997191,18,0.718411382,1,1335
5,8.125173781,0.996472663,1.041079812,0.845028571,2,0.939518795,1,1335
2,8.162305688,0.996064025,1.03803132,0.934268427,3,0.397159709,1,1335
3,7.617971359,,1.00280785,0.964402585,1,0.894059996,0,1336
9,8.2426784,0.99222488,1.068519101,1.468058094,2,0.485104056,1,1336
1,7.015185306,0.970149254,0.987173162,0.903593955,2,0.262204874,1,1336
